date,log_price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,sqft_basement,house_age,isRenovated,city,statezip
2014-06-17,13.75,3,1,2960,12420,1,0,2,1480,62,Not Renovated,Seattle,WA 98116
2014-06-17,13.19,4,2,3070,7201,2,0,0,0,8,Not Renovated,Renton,WA 98059
2014-06-17,12.57,3,2,1413,3600,2,0,0,0,3,Not Renovated,Kent,WA 98031
2014-06-17,12.77,2,2,1260,1347,3,0,0,0,9,Not Renovated,Seattle,WA 98103
2014-06-17,12.75,3,2,1680,2229,2,0,0,0,7,Not Renovated,Shoreline,WA 98155
2014-06-17,12.98,3,2,1230,1238,2,0,0,150,5,Not Renovated,Seattle,WA 98199
2014-06-17,14.26,3,3,4360,6240,2,0,3,1400,6,Not Renovated,Seattle,WA 98103
2014-06-17,14.10,4,4,4420,16526,2,0,0,0,1,Older Renovation,Sammamish,WA 98075
2014-06-18,13.04,3,3,2770,6278,2,0,0,790,8,Not Renovated,Renton,WA 98056
2014-06-18,13.55,3,2,2910,10204,2,0,0,0,24,Recently Renovated,Redmond,WA 98052
2014-06-18,14.14,4,3,4290,12103,1,0,3,1600,17,Not Renovated,Bellevue,WA 98006
2014-06-18,12.71,3,2,1600,26977,2,0,0,0,9,Not Renovated,Duvall,WA 98019
2014-06-18,12.68,4,2,1820,6753,2,0,0,0,20,Not Renovated,Maple Valley,WA 98038
2014-06-18,14.29,6,5,6050,230652,2,0,3,0,13,Not Renovated,Fall City,WA 98024
2014-06-18,13.07,3,1,1700,8432,1,0,0,470,37,Older Renovation,Seattle,WA 98125
2014-06-18,12.43,2,1,790,11234,1,0,0,0,72,Older Renovation,Normandy Park,WA 98166
2014-06-18,12.52,3,2,1720,9000,1,0,0,400,45,Not Renovated,Federal Way,WA 98023
2014-06-18,12.56,3,1,990,10723,1,0,0,0,54,Not Renovated,Renton,WA 98059
2014-06-18,12.49,4,1,1770,9011,1,0,0,720,31,Not Renovated,Covington,WA 98042
2014-06-18,12.40,3,2,1260,8092,1,0,0,0,28,Not Renovated,Maple Valley,WA 98038
2014-06-18,13.72,4,2,3640,10576,2,0,0,0,15,Not Renovated,Sammamish,WA 98075
2014-06-18,13.23,3,1,2040,6000,1,0,0,920,56,Not Renovated,Seattle,WA 98116
2014-06-18,13.47,4,1,1980,10800,1,0,0,990,66,Older Renovation,Mercer Island,WA 98040
2014-06-18,12.91,5,2,3600,17300,1,0,0,1190,46,Not Renovated,Normandy Park,WA 98166
2014-06-18,13.79,4,2,4270,43386,1,0,0,1590,23,Not Renovated,Redmond,WA 98053
2014-06-18,12.44,4,2,2030,9600,1,0,0,600,67,Recently Renovated,SeaTac,WA 98188
2014-06-18,12.86,3,3,1689,1388,3,0,0,0,6,Not Renovated,Seattle,WA 98125
2014-06-18,13.38,5,2,2870,4461,1,0,0,1220,38,Not Renovated,Seattle,WA 98107
2014-06-18,12.94,3,1,1270,4800,1,0,0,0,62,Recently Renovated,Seattle,WA 98126
2014-06-18,13.55,4,2,2790,7938,2,0,0,0,17,Not Renovated,Sammamish,WA 98074
2014-06-18,13.14,5,3,3850,16249,2,0,2,820,12,Not Renovated,Auburn,WA 98092
2014-06-18,13.21,3,2,1560,9361,1,0,0,200,78,Not Renovated,Seattle,WA 98108
2014-06-18,13.02,3,1,1180,4080,1,0,0,420,86,Not Renovated,Seattle,WA 98117
2014-06-18,12.48,4,1,1820,8118,1,0,0,740,34,Not Renovated,Kent,WA 98031
2014-06-18,13.38,5,1,1260,4500,1,0,0,0,88,Older Renovation,Seattle,WA 98119
2014-06-18,12.81,3,2,2640,6715,2,0,0,960,23,Not Renovated,Renton,WA 98058
2014-06-18,12.75,2,1,1100,4200,1,0,0,0,60,Older Renovation,Seattle,WA 98136
2014-06-18,12.83,3,2,1950,6871,2,0,0,0,17,Not Renovated,Shoreline,WA 98155
2014-06-18,12.59,3,2,1380,8682,1,0,0,0,48,Not Renovated,Des Moines,WA 98148
2014-06-18,12.69,3,2,2200,7000,1,0,0,920,37,Not Renovated,Renton,WA 98058
2014-06-18,12.49,4,1,2050,7100,1,0,0,1000,51,Older Renovation,Auburn,WA 98001
2014-06-18,13.24,5,3,2795,15101,2,0,0,0,18,Not Renovated,Duvall,WA 98019
2014-06-18,13.20,4,2,2050,34222,2,0,0,0,25,Not Renovated,Woodinville,WA 98077
2014-06-18,15.32,4,3,6430,27517,2,0,0,0,13,Not Renovated,Bellevue,WA 98004
2014-06-18,12.54,5,1,2150,7171,1,0,0,690,44,Not Renovated,Kent,WA 98031
2014-06-18,13.20,3,1,1970,8200,1,0,0,550,51,Not Renovated,Shoreline,WA 98177
2014-06-18,12.64,4,2,2660,12672,1,0,0,920,54,Older Renovation,Federal Way,WA 98003
2014-06-18,12.15,1,1,720,4800,1,0,0,0,100,Older Renovation,Seattle,WA 98118
2014-06-18,12.99,4,2,2410,4780,2,0,0,0,14,Not Renovated,Snoqualmie,WA 98065
2014-06-18,14.15,3,2,2020,5500,1,0,3,230,77,Older Renovation,Seattle,WA 98199
2014-06-18,12.35,2,1,1080,9435,1,0,0,0,56,Older Renovation,Renton,WA 98058
2014-06-18,13.03,3,1,1180,14292,1,0,0,0,33,Recently Renovated,North Bend,WA 98045
2014-06-18,12.07,2,1,660,5000,1,0,0,0,99,Not Renovated,Seattle,WA 98106
2014-06-18,13.38,3,1,2920,9370,1,0,0,1300,33,Not Renovated,Bellevue,WA 98006
2014-06-18,14.91,4,4,4850,12445,2,1,4,1000,25,Not Renovated,Kirkland,WA 98034
2014-06-18,12.17,3,1,1080,8580,1,0,0,0,114,Older Renovation,Tukwila,WA 98168
2014-06-18,12.39,3,1,1670,6900,1,0,0,500,36,Not Renovated,Federal Way,WA 98023
2014-06-18,12.07,6,1,1370,5080,1,0,0,250,83,Not Renovated,Seattle,WA 98106
2014-06-18,13.65,5,3,3450,28324,1,0,0,1100,42,Not Renovated,Kirkland,WA 98033
2014-06-18,12.92,4,2,1970,10500,1,0,0,150,53,Older Renovation,Burien,WA 98166
2014-06-18,13.25,4,2,2290,6738,2,0,0,0,18,Not Renovated,Issaquah,WA 98029
2014-06-18,13.06,5,2,2240,7543,1,0,0,1100,48,Older Renovation,Shoreline,WA 98177
2014-06-18,13.23,2,1,1240,6400,1,0,1,180,76,Not Renovated,Seattle,WA 98126
2014-06-18,13.51,3,2,2420,43177,2,0,4,730,25,Not Renovated,Sammamish,WA 98075
2014-06-18,13.25,5,3,3260,58806,2,0,0,0,45,Not Renovated,Kent,WA 98042
2014-06-18,12.39,2,1,670,10920,1,0,0,0,72,Older Renovation,Seattle,WA 98146
2014-06-18,13.26,5,3,3160,10000,2,0,0,0,34,Not Renovated,Issaquah,WA 98027
2014-06-18,12.10,3,2,1990,6350,2,0,0,0,47,Recently Renovated,Des Moines,WA 98198
2014-06-18,13.96,4,3,4680,9700,2,0,0,1320,9,Not Renovated,Bellevue,WA 98006
2014-06-18,12.61,3,2,1700,3575,2,0,0,0,14,Not Renovated,Seattle,WA 98108
2014-06-18,13.35,4,2,2807,9430,2,0,0,0,18,Not Renovated,Kenmore,WA 98028
2014-06-18,13.14,4,1,1770,9375,1,0,0,600,46,Not Renovated,Redmond,WA 98052
2014-06-18,12.57,4,2,2570,9000,1,0,0,980,35,Not Renovated,Federal Way,WA 98023
2014-06-18,13.44,3,3,3450,16200,2,0,0,0,31,Recently Renovated,Sammamish,WA 98074
2014-06-18,12.96,3,2,1670,7700,1,0,0,500,42,Older Renovation,Kirkland,WA 98034
2014-06-18,12.90,3,1,1050,6150,1,0,0,100,86,Not Renovated,Seattle,WA 98116
2014-06-18,13.34,4,2,1910,7683,2,0,0,0,27,Older Renovation,Issaquah,WA 98027
2014-06-18,12.61,3,1,910,7700,1,0,0,0,43,Not Renovated,Kirkland,WA 98034
2014-06-18,13.33,5,2,2480,12070,2,0,0,0,36,Not Renovated,Sammamish,WA 98074
2014-06-18,12.24,2,1,1820,8867,2,0,0,0,93,Older Renovation,Tukwila,WA 98168
2014-06-18,13.15,4,2,2920,7700,2,0,0,0,11,Not Renovated,Duvall,WA 98019
2014-06-18,13.22,5,2,1870,11411,1,0,0,700,53,Older Renovation,Lake Forest Park,WA 98155
2014-06-18,13.62,4,3,3810,9792,2,0,0,0,76,Recently Renovated,Seattle,WA 98146
2014-06-18,13.66,4,2,2190,4080,2,0,0,390,96,Not Renovated,Seattle,WA 98119
2014-06-18,12.66,3,2,1730,6368,2,0,0,0,21,Not Renovated,Maple Valley,WA 98038
2014-06-18,12.61,5,2,2220,9360,1,0,0,1110,46,Not Renovated,Renton,WA 98058
2014-06-18,13.38,3,1,1320,8114,1,0,0,0,63,Older Renovation,Bellevue,WA 98004
2014-06-18,13.05,3,1,1510,4800,1,0,2,650,89,Recently Renovated,Seattle,WA 98126
2014-06-18,13.19,3,2,2120,4080,2,0,0,0,11,Not Renovated,Redmond,WA 98053
2014-06-18,13.24,2,2,1690,4500,1,0,0,0,10,Older Renovation,Redmond,WA 98053
2014-06-18,13.15,3,3,1360,1419,2,0,0,320,7,Not Renovated,Seattle,WA 98107
2014-06-18,13.27,4,2,3250,5000,2,0,0,0,6,Not Renovated,Renton,WA 98059
2014-06-18,12.64,3,2,1490,1294,2,0,0,270,4,Not Renovated,Seattle,WA 98106
2014-06-18,13.19,3,1,1930,6360,1,0,0,0,1,Older Renovation,Snoqualmie,WA 98065
2014-06-18,12.94,4,2,2020,5501,2,0,0,0,4,Not Renovated,Renton,WA 98059
2014-06-18,12.50,3,2,1584,2800,2,0,0,0,2,Older Renovation,Auburn,WA 98002
2014-06-18,13.62,4,2,3170,8523,2,0,0,0,6,Not Renovated,Kirkland,WA 98033
2014-06-18,14.15,4,2,3870,10046,2,0,0,0,9,Not Renovated,Kirkland,WA 98033
2014-06-18,13.09,2,2,1430,923,3,0,0,20,6,Not Renovated,Seattle,WA 98103
2014-06-18,13.09,3,3,1380,1120,3,0,0,0,6,Not Renovated,Seattle,WA 98103
2014-06-18,13.19,4,2,2610,4595,2,0,0,0,6,Not Renovated,Kenmore,WA 98028
2014-06-18,13.44,3,3,1540,1428,3,0,0,0,1,Older Renovation,Seattle,WA 98103
2014-06-19,13.26,3,2,1940,9000,1,0,0,970,66,Not Renovated,Seattle,WA 98117
2014-06-19,12.84,3,2,2160,3000,1,0,0,900,105,Recently Renovated,Seattle,WA 98118
2014-06-19,12.51,4,1,1530,8750,1,0,0,0,46,Not Renovated,Renton,WA 98058
2014-06-19,12.25,3,2,1440,7210,1,0,0,0,31,Recently Renovated,Auburn,WA 98092
2014-06-19,12.97,4,2,2640,8625,2,0,0,0,27,Older Renovation,Renton,WA 98058
2014-06-19,14.24,4,3,3620,5131,2,0,3,1270,87,Not Renovated,Seattle,WA 98119
2014-06-19,12.79,4,2,2850,4650,2,0,0,0,10,Older Renovation,Maple Valley,WA 98038
2014-06-19,12.91,2,1,1260,4377,1,0,0,0,67,Older Renovation,Seattle,WA 98103
2014-06-19,13.02,3,1,1610,11200,1,0,0,0,59,Older Renovation,Kirkland,WA 98033
2014-06-19,13.46,3,2,1360,5980,1,0,0,0,69,Older Renovation,Seattle,WA 98116
2014-06-19,13.40,4,2,2496,8058,2,0,0,0,16,Older Renovation,Redmond,WA 98052
2014-06-19,13.27,4,2,2160,9593,1,0,0,0,45,Recently Renovated,Bellevue,WA 98008
2014-06-19,13.05,3,1,1320,3625,2,0,0,0,114,Older Renovation,Seattle,WA 98122
2014-06-19,13.76,2,2,2540,7089,2,0,0,0,10,Older Renovation,Seattle,WA 98116
2014-06-19,13.40,4,3,2620,18362,1,0,0,750,58,Not Renovated,Bellevue,WA 98006
2014-06-19,12.21,3,1,1140,8340,1,0,0,0,54,Recently Renovated,Tukwila,WA 98168
2014-06-19,12.54,3,2,1790,42399,1,0,0,0,24,Not Renovated,Auburn,WA 98092
2014-06-19,14.10,4,2,2440,3600,2,0,0,0,112,Not Renovated,Seattle,WA 98119
2014-06-19,12.75,3,2,2140,7200,1,0,0,660,48,Not Renovated,Renton,WA 98056
2014-06-19,12.19,3,1,1330,5412,2,0,0,0,109,Not Renovated,Enumclaw,WA 98022
2014-06-19,13.59,4,2,2590,7910,2,0,0,0,13,Not Renovated,Seattle,WA 98115
2014-06-19,14.09,4,4,4750,13912,2,0,2,1150,9,Not Renovated,Seattle,WA 98118
2014-06-19,12.77,2,1,1620,9205,1,0,0,770,93,Not Renovated,Kirkland,WA 98034
2014-06-19,13.49,4,2,2440,34290,2,0,0,0,27,Older Renovation,Redmond,WA 98053
2014-06-19,13.16,3,2,2020,10744,1,0,0,750,60,Not Renovated,Normandy Park,WA 98166
2014-06-19,13.29,3,1,1470,7200,2,0,0,0,107,Not Renovated,Seattle,WA 98118
2014-06-19,14.60,5,4,5990,10450,2,1,4,1940,12,Not Renovated,Issaquah,WA 98027
2014-06-19,12.92,6,2,2520,9324,1,0,0,1200,52,Not Renovated,Lake Forest Park,WA 98155
2014-06-19,12.99,2,1,1440,4225,1,0,0,0,9,Not Renovated,Redmond,WA 98053
2014-06-19,12.31,3,2,1640,7350,1,0,0,500,30,Not Renovated,Federal Way,WA 98003
2014-06-19,12.85,4,2,2150,20181,1,0,0,1060,51,Older Renovation,Kenmore,WA 98028
2014-06-19,13.13,2,1,1570,8210,1,0,0,420,62,Not Renovated,Seattle,WA 98177
2014-06-19,12.89,4,1,1980,10350,1,0,0,550,46,Not Renovated,Issaquah,WA 98027
2014-06-19,12.56,3,1,1210,4731,1,0,0,0,113,Not Renovated,Seattle,WA 98117
2014-06-19,12.65,3,1,1900,3000,1,0,0,830,111,Not Renovated,Seattle,WA 98118
2014-06-19,13.16,3,1,1940,219527,1,0,0,0,23,Not Renovated,Maple Valley,WA 98038
2014-06-19,12.98,3,1,1310,8065,1,0,0,0,66,Not Renovated,Seattle,WA 98117
2014-06-19,11.70,2,1,990,39964,1,0,0,0,69,Not Renovated,Kent,WA 98042
2014-06-19,14.18,3,3,3870,3819,2,0,0,1110,12,Not Renovated,Seattle,WA 98102
2014-06-19,12.13,3,2,1340,4320,1,0,0,420,102,Older Renovation,Auburn,WA 98002
2014-06-19,13.54,4,2,2160,5600,1,0,0,1080,67,Not Renovated,Seattle,WA 98119
2014-06-19,12.42,4,2,2080,13510,1,0,0,1040,64,Older Renovation,Seattle,WA 98178
2014-06-19,12.57,3,2,1300,11374,1,0,0,0,81,Not Renovated,SeaTac,WA 98168
2014-06-19,13.14,4,2,2610,8031,2,0,0,0,16,Older Renovation,Lake Forest Park,WA 98155
2014-06-19,12.43,3,1,1050,8498,1,0,0,0,55,Not Renovated,Kent,WA 98031
2014-06-19,12.74,3,2,2480,6112,2,0,0,0,10,Older Renovation,Renton,WA 98058
2014-06-19,12.90,4,2,1820,8255,1,0,0,500,84,Not Renovated,Seattle,WA 98133
2014-06-19,12.99,3,1,1170,8740,1,0,0,0,46,Not Renovated,Redmond,WA 98052
2014-06-19,13.71,4,2,2370,6000,1,0,2,930,55,Older Renovation,Seattle,WA 98177
2014-06-19,13.20,5,3,3090,7415,2,0,0,0,0,Not Renovated,Burien,WA 98148
2014-06-19,12.86,3,1,2310,11200,1,0,0,680,36,Older Renovation,Kent,WA 98030
2014-06-19,13.23,4,2,2060,10358,1,0,0,740,52,Not Renovated,Bellevue,WA 98006
2014-06-19,13.30,3,2,2540,237402,1,0,0,0,7,Not Renovated,Enumclaw,WA 98022
2014-06-19,13.02,4,2,2400,7693,2,0,0,0,11,Not Renovated,Renton,WA 98059
2014-06-19,12.36,3,1,1320,8450,1,0,0,440,53,Older Renovation,Federal Way,WA 98023
2014-06-19,12.99,2,1,790,6600,1,0,0,0,65,Older Renovation,Seattle,WA 98122
2014-06-19,12.39,4,2,1790,14690,1,0,1,120,54,Older Renovation,Des Moines,WA 98198
2014-06-19,13.10,3,2,1820,7326,2,0,0,0,31,Recently Renovated,Kirkland,WA 98034
2014-06-19,13.43,6,2,1670,3000,1,0,0,770,103,Older Renovation,Seattle,WA 98105
2014-06-19,13.88,5,3,3990,9938,2,0,0,0,13,Not Renovated,Newcastle,WA 98059
2014-06-19,12.77,3,2,1430,6000,1,0,0,0,69,Not Renovated,Shoreline,WA 98155
2014-06-19,12.72,4,2,2030,103672,1,0,0,0,45,Not Renovated,Enumclaw,WA 98022
2014-06-19,13.22,4,1,1290,3060,2,0,0,0,108,Older Renovation,Seattle,WA 98103
2014-06-19,14.03,4,3,3820,13224,2,0,0,540,24,Recently Renovated,Bellevue,WA 98004
2014-06-19,13.33,4,3,2520,3360,1,0,0,970,83,Not Renovated,Seattle,WA 98115
2014-06-19,14.41,5,3,3880,13000,2,0,0,0,42,Older Renovation,Mercer Island,WA 98040
2014-06-19,13.65,2,1,1590,5136,1,0,3,270,87,Recently Renovated,Seattle,WA 98199
2014-06-19,13.74,5,2,3530,9385,1,0,0,0,89,Older Renovation,Seattle,WA 98144
2014-06-19,13.13,3,2,1610,4611,2,0,0,0,18,Not Renovated,Issaquah,WA 98029
2014-06-19,13.74,4,2,3280,209088,2,0,0,0,20,Not Renovated,Redmond,WA 98053
2014-06-19,12.52,3,1,1860,15681,1,0,0,0,43,Not Renovated,Federal Way,WA 98023
2014-06-19,13.12,3,1,1840,5000,1,0,0,920,104,Not Renovated,Seattle,WA 98117
2014-06-19,13.14,3,2,2120,7201,2,0,0,0,11,Not Renovated,Seattle,WA 98133
2014-06-19,13.34,4,2,2270,9247,1,0,0,770,42,Not Renovated,Bellevue,WA 98006
2014-06-19,13.12,3,2,2840,48716,1,0,3,970,20,Not Renovated,Carnation,WA 98014
2014-06-19,12.64,4,1,1220,9600,1,0,0,0,34,Not Renovated,Carnation,WA 98014
2014-06-19,13.38,4,2,2310,4079,2,0,0,0,6,Not Renovated,Seattle,WA 98117
2014-06-19,12.49,3,1,1840,7300,1,0,0,0,48,Older Renovation,Federal Way,WA 98023
2014-06-19,13.07,3,2,950,1110,2,0,0,0,11,Not Renovated,Seattle,WA 98102
2014-06-19,13.30,4,2,3070,8400,2,0,0,0,44,Not Renovated,Kirkland,WA 98034
2014-06-19,13.06,3,2,1730,38884,1,0,0,0,17,Not Renovated,Maple Valley,WA 98038
2014-06-19,12.68,2,1,920,8341,1,0,0,0,75,Older Renovation,Seattle,WA 98146
2014-06-19,13.48,3,2,3200,6699,2,0,0,0,10,Older Renovation,Sammamish,WA 98075
2014-06-19,13.56,4,2,3010,15992,2,0,0,0,18,Not Renovated,Sammamish,WA 98075
2014-06-19,12.87,3,2,1600,10240,1,0,0,510,35,Recently Renovated,Kirkland,WA 98034
2014-06-19,13.28,4,2,2840,11044,2,0,0,0,13,Not Renovated,Kirkland,WA 98034
2014-06-19,13.84,3,2,2430,10500,2,0,1,0,25,Not Renovated,Bellevue,WA 98004
2014-06-19,12.36,3,1,1750,11461,2,0,0,0,38,Older Renovation,Auburn,WA 98002
2014-06-19,13.20,3,2,1240,949,3,0,0,0,6,Not Renovated,Seattle,WA 98103
2014-06-19,13.32,3,3,1530,1612,3,0,0,0,8,Not Renovated,Seattle,WA 98107
2014-06-19,13.53,3,3,3390,10078,2,0,0,350,2,Older Renovation,Newcastle,WA 98059
2014-06-19,13.50,3,2,2320,6775,1,0,0,0,6,Not Renovated,Redmond,WA 98053
2014-06-19,13.51,4,2,2650,6884,2,0,0,0,2,Older Renovation,Redmond,WA 98053
2014-06-19,12.71,3,2,2238,7209,2,0,0,0,3,Not Renovated,Federal Way,WA 98023
2014-06-20,13.31,4,2,2620,7553,2,0,0,0,18,Not Renovated,Newcastle,WA 98056
2014-06-20,13.00,3,2,1910,7280,1,0,0,750,35,Recently Renovated,Kirkland,WA 98034
2014-06-20,13.38,4,2,3040,6587,2,0,0,0,11,Not Renovated,Redmond,WA 98053
2014-06-20,14.48,7,3,4640,15235,2,0,1,1780,49,Older Renovation,Mercer Island,WA 98040
2014-06-20,12.89,3,1,1500,4000,1,0,0,600,89,Older Renovation,Seattle,WA 98117
2014-06-20,12.41,1,0,380,15000,1,0,0,0,51,Older Renovation,Burien,WA 98168
2014-06-20,13.72,4,3,2970,14486,2,0,0,630,17,Not Renovated,Mercer Island,WA 98040
2014-06-20,13.40,4,3,3030,9273,2,0,0,0,26,Not Renovated,Issaquah,WA 98029
2014-06-20,12.84,4,2,1890,12236,1,0,0,660,36,Not Renovated,North Bend,WA 98045
2014-06-20,13.30,2,1,1040,3600,1,0,0,0,95,Older Renovation,Seattle,WA 98112
2014-06-20,13.36,4,2,2090,10306,2,0,0,0,28,Not Renovated,Sammamish,WA 98074
2014-06-20,12.25,2,2,1680,5756,2,0,0,0,104,Not Renovated,Auburn,WA 98002
2014-06-20,13.53,2,2,2770,7781,2,0,0,0,8,Not Renovated,Redmond,WA 98053
2014-06-20,12.07,2,1,1020,5130,1,0,0,0,66,Not Renovated,Auburn,WA 98002
2014-06-20,13.03,3,2,1470,4653,2,0,0,0,29,Not Renovated,Issaquah,WA 98029
2014-06-20,13.02,3,2,1430,3480,1,0,0,450,67,Recently Renovated,Seattle,WA 98103
2014-06-20,13.58,4,1,2050,10920,1,0,3,600,40,Not Renovated,Lake Forest Park,WA 98155
2014-06-20,13.08,4,1,2080,5500,1,0,0,1040,73,Older Renovation,Seattle,WA 98117
2014-06-20,13.65,3,2,2870,8170,2,0,0,620,19,Not Renovated,Seattle,WA 98136
2014-06-20,13.49,4,3,3940,27591,2,0,3,500,14,Not Renovated,Renton,WA 98059
2014-06-20,12.85,3,1,1520,4288,1,0,0,500,65,Older Renovation,Seattle,WA 98136
2014-06-20,13.79,3,1,1700,14133,1,0,1,0,60,Older Renovation,Bellevue,WA 98004
2014-06-20,12.79,3,2,1940,11612,1,0,0,840,33,Not Renovated,Seattle,WA 98178
2014-06-20,13.41,4,2,2870,5453,2,0,1,650,88,Older Renovation,Seattle,WA 98146
2014-06-20,13.61,3,3,3240,8338,2,0,0,0,13,Not Renovated,Sammamish,WA 98074
2014-06-20,12.22,3,1,1150,7156,1,0,0,0,61,Older Renovation,Burien,WA 98168
2014-06-20,13.03,3,1,1440,28516,1,0,0,0,39,Not Renovated,Sammamish,WA 98075
2014-06-20,13.21,5,2,2200,4080,1,0,0,780,98,Not Renovated,Seattle,WA 98103
2014-06-20,12.54,3,2,1470,8089,1,0,0,0,27,Older Renovation,Des Moines,WA 98198
2014-06-20,13.37,2,1,1760,4400,1,0,0,880,84,Not Renovated,Seattle,WA 98103
2014-06-20,13.08,3,1,1780,8085,1,0,0,570,38,Not Renovated,Bothell,WA 98011
2014-06-20,13.03,4,2,2450,21000,1,0,2,800,60,Older Renovation,Burien,WA 98166
2014-06-20,13.28,3,3,1890,1710,2,0,0,250,15,Not Renovated,Seattle,WA 98103
2014-06-20,12.96,3,2,2540,5612,2,0,0,0,15,Not Renovated,Renton,WA 98059
2014-06-20,13.15,4,1,1360,6000,1,0,0,0,97,Recently Renovated,Seattle,WA 98115
2014-06-20,12.29,2,2,1310,2841,2,0,0,0,10,Older Renovation,Maple Valley,WA 98038
2014-06-20,12.71,3,2,1510,7884,1,0,0,0,72,Recently Renovated,Burien,WA 98166
2014-06-20,12.58,3,1,1860,60960,1,0,0,720,47,Not Renovated,Covington,WA 98042
2014-06-20,12.54,4,2,2200,7700,1,0,0,1100,35,Recently Renovated,Renton,WA 98058
2014-06-20,13.76,4,2,3360,11548,2,0,0,0,26,Older Renovation,Kirkland,WA 98033
2014-06-20,13.79,3,2,2470,10125,2,0,0,0,54,Recently Renovated,Mercer Island,WA 98040
2014-06-20,12.93,2,1,1260,3960,1,0,0,570,89,Older Renovation,Seattle,WA 98117
2014-06-20,12.90,3,1,1430,10005,1,0,0,0,64,Older Renovation,Seattle,WA 98133
2014-06-20,12.21,3,2,1230,7420,1,0,0,0,101,Not Renovated,Auburn,WA 98002
2014-06-20,12.89,4,2,2320,11717,2,0,0,0,17,Not Renovated,North Bend,WA 98045
2014-06-20,13.48,4,2,3290,6628,2,0,0,0,11,Not Renovated,Sammamish,WA 98075
2014-06-20,12.82,4,2,2550,4770,2,0,0,0,9,Not Renovated,Maple Valley,WA 98038
2014-06-20,13.03,3,2,1870,5013,2,0,0,0,11,Not Renovated,Bothell,WA 98011
2014-06-20,12.99,5,3,3110,12429,1,0,0,1320,37,Older Renovation,Bothell,WA 98011
2014-06-20,12.71,3,2,1820,8085,2,0,0,0,31,Recently Renovated,Renton,WA 98055
2014-06-20,13.76,3,3,3050,18892,1,1,4,1400,52,Not Renovated,Des Moines,WA 98198
2014-06-20,12.55,4,2,1890,6302,2,0,0,0,17,Not Renovated,Kent,WA 98030
2014-06-20,12.43,1,1,800,16306,1,0,0,120,83,Not Renovated,Seattle,WA 98168
2014-06-20,13.94,6,4,6900,244716,2,0,0,2080,12,Not Renovated,Woodinville,WA 98077
2014-06-20,12.90,4,1,2670,189486,2,0,4,0,42,Older Renovation,Auburn,WA 98092
2014-06-20,13.43,5,2,3260,11700,1,0,0,1630,50,Older Renovation,Bellevue,WA 98008
2014-06-20,12.21,2,1,860,6600,1,0,0,0,65,Not Renovated,Burien,WA 98168
2014-06-20,14.08,5,4,3366,7800,2,0,2,400,77,Older Renovation,Seattle,WA 98199
2014-06-20,14.20,5,3,3840,4800,3,0,3,1090,6,Not Renovated,Seattle,WA 98144
2014-06-20,13.81,4,4,3850,13551,2,0,2,850,16,Older Renovation,Bellevue,WA 98006
2014-06-20,12.78,4,2,2040,8265,2,0,0,0,18,Not Renovated,Seattle,WA 98146
2014-06-20,12.96,3,2,1790,10209,1,0,0,500,47,Recently Renovated,Woodinville,WA 98072
2014-06-20,13.68,4,3,3740,30884,2,0,0,680,26,Older Renovation,Woodinville,WA 98072
2014-06-20,13.73,3,3,2660,4000,2,0,0,490,11,Not Renovated,Seattle,WA 98122
2014-06-20,14.56,3,2,3230,17833,2,0,0,0,41,Not Renovated,Bellevue,WA 98006
2014-06-20,13.74,4,2,3140,10437,1,0,0,1100,55,Not Renovated,Mercer Island,WA 98040
2014-06-20,14.69,6,4,5480,10800,2,0,3,1050,15,Not Renovated,Seattle,WA 98119
2014-06-20,12.87,3,1,1160,3750,1,0,0,0,104,Older Renovation,Seattle,WA 98106
2014-06-20,12.71,3,2,1860,11227,2,0,0,0,19,Not Renovated,Maple Valley,WA 98038
2014-06-20,13.09,4,3,1630,7626,1,0,0,520,24,Not Renovated,Seattle,WA 98125
2014-06-20,13.17,3,2,1750,1879,3,0,0,0,13,Not Renovated,Seattle,WA 98107
2014-06-20,12.38,3,1,1300,8160,1,0,0,0,54,Older Renovation,Renton,WA 98056
2014-06-20,12.23,3,1,960,7314,1,0,0,0,54,Not Renovated,Auburn,WA 98002
2014-06-20,13.34,3,2,1850,7777,2,0,0,0,25,Not Renovated,Kirkland,WA 98033
2014-06-20,13.24,4,2,3260,4900,2,0,0,0,1,Older Renovation,Renton,WA 98059
2014-06-20,12.90,4,2,2420,7927,1,0,0,1020,41,Not Renovated,Shoreline,WA 98133
2014-06-20,12.91,3,1,1460,10000,1,0,0,0,12,Not Renovated,Sammamish,WA 98074
2014-06-20,12.73,4,3,2240,8504,2,0,0,0,22,Not Renovated,Shoreline,WA 98155
2014-06-20,12.78,2,1,1240,27042,1,0,1,240,71,Older Renovation,Vashon,WA 98070
2014-06-20,13.69,3,2,2060,9552,1,0,0,450,39,Not Renovated,Mercer Island,WA 98040
2014-06-20,12.95,5,2,2280,10319,1,0,0,980,55,Older Renovation,Shoreline,WA 98177
2014-06-20,13.01,4,2,2510,6853,2,0,2,0,8,Not Renovated,Maple Valley,WA 98038
2014-06-20,13.59,4,2,3150,7035,2,0,0,0,10,Older Renovation,Sammamish,WA 98075
2014-06-20,13.63,5,2,2780,10192,2,0,0,0,36,Older Renovation,Bellevue,WA 98007
2014-06-20,13.49,6,1,2380,4080,2,0,0,0,97,Recently Renovated,Seattle,WA 98105
